ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
1,dramhit-p,11,3,1404,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r3_20260915-190131.log
1,dramhit-p,11,4,1420,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r4_20260915-190131.log
1,dramhit-p,11,5,1421,4194303,2147483648,0.0019531245343387127,0,ok,dramhit-p_ht1_k11_r5_20260915-190131.log
1,dramhit-p,12,1,1321,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r1_20260915-190131.log
1,dramhit-p,12,2,1310,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r2_20260915-190131.log
1,dramhit-p,12,3,1317,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r3_20260915-190131.log
1,dramhit-p,12,4,1313,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r4_20260915-190131.log
1,dramhit-p,12,5,1327,16777193,2147483648,0.007812489289790392,0,ok,dramhit-p_ht1_k12_r5_20260915-190131.log
1,dramhit-p,13,1,1242,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r1_20260915-190131.log
1,dramhit-p,13,2,1234,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r2_20260915-190131.log
1,dramhit-p,13,3,1257,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r3_20260915-190131.log
1,dramhit-p,13,4,1250,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r4_20260915-190131.log
1,dramhit-p,13,5,1238,66795582,2147483648,0.031104116700589657,0,ok,dramhit-p_ht1_k13_r5_20260915-190131.log
1,dramhit-p,14,1,1212,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r1_20260915-190131.log
1,dramhit-p,14,2,1193,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r2_20260915-190131.log
1,dramhit-p,14,3,1197,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r3_20260915-190131.log
1,dramhit-p,14,4,1189,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r4_20260915-190131.log
1,dramhit-p,14,5,1192,231473900,2147483648,0.1077884342521429,0,ok,dramhit-p_ht1_k14_r5_20260915-190131.log
1,dramhit-p,15,1,1171,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r1_20260915-190131.log
1,dramhit-p,15,2,1181,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r2_20260915-190131.log
1,dramhit-p,15,3,1180,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r3_20260915-190131.log
1,dramhit-p,15,4,1173,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r4_20260915-190131.log
1,dramhit-p,15,5,1181,515915132,2147483648,0.24024170450866222,0,ok,dramhit-p_ht1_k15_r5_20260915-190131.log
1,dramhit-p,16,1,1135,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r1_20260915-190131.log
1,dramhit-p,16,2,1143,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r2_20260915-190131.log
1,dramhit-p,16,3,1145,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r3_20260915-190131.log
1,dramhit-p,16,4,1141,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r4_20260915-190131.log
1,dramhit-p,16,5,1139,766033017,2147483648,0.3567119208164513,0,ok,dramhit-p_ht1_k16_r5_20260915-190131.log
1,dramhit-p,17,1,1122,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r1_20260915-190131.log
1,dramhit-p,17,2,1116,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r2_20260915-190131.log
1,dramhit-p,17,3,1115,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r3_20260915-190131.log
1,dramhit-p,17,4,1122,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r4_20260915-190131.log
1,dramhit-p,17,5,1116,921085105,2147483648,0.4289136757142842,0,ok,dramhit-p_ht1_k17_r5_20260915-190131.log
1,dramhit-p,18,1,1110,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r1_20260915-190131.log
1,dramhit-p,18,2,1114,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r2_20260915-190131.log
1,dramhit-p,18,3,1092,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r3_20260915-190131.log
1,dramhit-p,18,4,1097,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r4_20260915-190131.log
1,dramhit-p,18,5,1029,1012177031,2147483648,0.4713316592387855,0,ok,dramhit-p_ht1_k18_r5_20260915-190131.log
1,dramhit-p,19,1,1112,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r1_20260915-190131.log
1,dramhit-p,19,2,1108,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r2_20260915-190131.log
1,dramhit-p,19,3,1078,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r3_20260915-190131.log
1,dramhit-p,19,4,1089,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r4_20260915-190131.log
1,dramhit-p,19,5,1106,1072562325,2147483648,0.4994507529772818,0,ok,dramhit-p_ht1_k19_r5_20260915-190131.log
1,dramhit-p,20,1,1104,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r1_20260915-190131.log
1,dramhit-p,20,2,1112,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r2_20260915-190131.log
1,dramhit-p,20,3,1105,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r3_20260915-190131.log
1,dramhit-p,20,4,1092,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r4_20260915-190131.log
1,dramhit-p,20,5,1101,1119887688,2147483648,0.5214883424341679,0,ok,dramhit-p_ht1_k20_r5_20260915-190131.log
1,dramhit-p,21,1,1065,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r1_20260915-190131.log
1,dramhit-p,21,2,1098,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r2_20260915-190131.log
1,dramhit-p,21,3,1097,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r3_20260915-190131.log
1,dramhit-p,21,4,1083,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r4_20260915-190131.log
1,dramhit-p,21,5,1097,1161736784,2147483648,0.540975846350193,0,ok,dramhit-p_ht1_k21_r5_20260915-190131.log
1,dramhit-p,22,1,1094,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r1_20260915-190131.log
1,dramhit-p,22,2,1088,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r2_20260915-190131.log
1,dramhit-p,22,3,1091,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r3_20260915-190131.log
1,dramhit-p,22,4,1100,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r4_20260915-190131.log
1,dramhit-p,22,5,1094,1201060325,2147483648,0.5592872970737517,0,ok,dramhit-p_ht1_k22_r5_20260915-190131.log
1,dramhit-p,23,1,1078,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r1_20260915-190131.log
1,dramhit-p,23,2,1086,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r2_20260915-190131.log
1,dramhit-p,23,3,1088,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r3_20260915-190131.log
1,dramhit-p,23,4,1096,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r4_20260915-190131.log
1,dramhit-p,23,5,1082,1239041403,2147483648,0.5769736147485673,0,ok,dramhit-p_ht1_k23_r5_20260915-190131.log
1,dramhit-p,24,1,1028,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r1_20260915-190131.log
1,dramhit-p,24,2,1062,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r2_20260915-190131.log
1,dramhit-p,24,3,1081,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r3_20260915-190131.log
1,dramhit-p,24,4,1090,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r4_20260915-190131.log
1,dramhit-p,24,5,1085,1276170020,2147483648,0.5942629743367434,0,ok,dramhit-p_ht1_k24_r5_20260915-190131.log
1,dramhit-p,25,1,1079,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r1_20260915-190131.log
1,dramhit-p,25,2,1066,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r2_20260915-190131.log
1,dramhit-p,25,3,1063,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r3_20260915-190131.log
1,dramhit-p,25,4,1072,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r4_20260915-190131.log
1,dramhit-p,25,5,1080,1312661553,2147483648,0.6112556685693562,0,ok,dramhit-p_ht1_k25_r5_20260915-190131.log
1,dramhit-p,26,1,1035,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r1_20260915-190131.log
1,dramhit-p,26,2,1064,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r2_20260915-190131.log
1,dramhit-p,26,3,1057,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r3_20260915-190131.log
1,dramhit-p,26,4,1065,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r4_20260915-190131.log
1,dramhit-p,26,5,1067,1348653266,2147483648,0.6280156159773469,0,ok,dramhit-p_ht1_k26_r5_20260915-190131.log
1,dramhit-p,27,1,1061,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r1_20260915-190131.log
1,dramhit-p,27,2,1065,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r2_20260915-190131.log
1,dramhit-p,27,3,1059,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r3_20260915-190131.log
1,dramhit-p,27,4,1073,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r4_20260915-190131.log
1,dramhit-p,27,5,1063,1384192355,2147483648,0.6445647939108312,0,ok,dramhit-p_ht1_k27_r5_20260915-190131.log
1,dramhit-p,28,1,1053,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r1_20260915-190131.log
1,dramhit-p,28,2,1053,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r2_20260915-190131.log
1,dramhit-p,28,3,1045,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r3_20260915-190131.log
1,dramhit-p,28,4,1051,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r4_20260915-190131.log
1,dramhit-p,28,5,1048,1419320396,2147483648,0.6609225627034903,0,ok,dramhit-p_ht1_k28_r5_20260915-190131.log
1,dramhit-p,29,1,1025,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r1_20260915-190131.log
1,dramhit-p,29,2,1039,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r2_20260915-190131.log
1,dramhit-p,29,3,1041,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r3_20260915-190131.log
1,dramhit-p,29,4,1028,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r4_20260915-190131.log
1,dramhit-p,29,5,1031,1454075972,2147483648,0.6771068889647722,0,ok,dramhit-p_ht1_k29_r5_20260915-190131.log
1,dramhit-p,30,1,1043,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r1_20260915-190131.log
1,dramhit-p,30,2,1023,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r2_20260915-190131.log
1,dramhit-p,30,3,990,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r3_20260915-190131.log
1,dramhit-p,30,4,967,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r4_20260915-190131.log
1,dramhit-p,30,5,1038,1488477239,2147483648,0.6931262272410095,0,ok,dramhit-p_ht1_k30_r5_20260915-190131.log
1,dramhit-p,31,1,1034,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r1_20260915-190131.log
1,dramhit-p,31,2,1039,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r2_20260915-190131.log
1,dramhit-p,31,3,1043,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r3_20260915-190131.log
1,dramhit-p,31,4,1041,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r4_20260915-190131.log
1,dramhit-p,31,5,1040,1522525464,2147483648,0.708981167525053,0,ok,dramhit-p_ht1_k31_r5_20260915-190131.log
1,dramhit-p,32,1,1023,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r1_20260915-190131.log
1,dramhit-p,32,2,1038,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r2_20260915-190131.log
1,dramhit-p,32,3,1029,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r3_20260915-190131.log
1,dramhit-p,32,4,1026,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r4_20260915-190131.log
1,dramhit-p,32,5,1028,1556257953,2147483648,0.7246890817768872,0,ok,dramhit-p_ht1_k32_r5_20260915-190131.log
12,dramblast-p,10,1,1434,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r1_20260915-190131.log
12,dramblast-p,10,2,1414,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r2_20260915-190131.log
12,dramblast-p,10,3,1428,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r3_20260915-190131.log
12,dramblast-p,10,4,1423,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r4_20260915-190131.log
12,dramblast-p,10,5,1436,1048575,2147483648,0.0004882807843387127,0,ok,dramblast-p_ht12_k10_r5_20260915-190131.log
12,dramblast-p,11,1,1408,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r1_20260915-190131.log
12,dramblast-p,11,2,1422,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r2_20260915-190131.log
12,dramblast-p,11,3,1402,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r3_20260915-190131.log
12,dramblast-p,11,4,1424,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r4_20260915-190131.log
12,dramblast-p,11,5,1395,4194303,2147483648,0.0019531245343387127,0,ok,dramblast-p_ht12_k11_r5_20260915-190131.log
12,dramblast-p,12,1,1333,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r1_20260915-190131.log
12,dramblast-p,12,2,1316,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r2_20260915-190131.log
12,dramblast-p,12,3,1333,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r3_20260915-190131.log
12,dramblast-p,12,4,1321,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r4_20260915-190131.log
12,dramblast-p,12,5,1334,16777193,2147483648,0.007812489289790392,0,ok,dramblast-p_ht12_k12_r5_20260915-190131.log
12,dramblast-p,13,1,1298,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r1_20260915-190131.log
12,dramblast-p,13,2,1299,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r2_20260915-190131.log
12,dramblast-p,13,3,1293,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r3_20260915-190131.log
12,dramblast-p,13,4,1300,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r4_20260915-190131.log
12,dramblast-p,13,5,1295,66795582,2147483648,0.031104116700589657,0,ok,dramblast-p_ht12_k13_r5_20260915-190131.log
12,dramblast-p,14,1,1239,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r1_20260915-190131.log
12,dramblast-p,14,2,1240,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r2_20260915-190131.log
12,dramblast-p,14,3,1220,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r3_20260915-190131.log
12,dramblast-p,14,4,1236,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r4_20260915-190131.log
12,dramblast-p,14,5,1230,231473900,2147483648,0.1077884342521429,0,ok,dramblast-p_ht12_k14_r5_20260915-190131.log
12,dramblast-p,15,1,1211,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r1_20260915-190131.log
12,dramblast-p,15,2,1223,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r2_20260915-190131.log
12,dramblast-p,15,3,1230,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r3_20260915-190131.log
12,dramblast-p,15,4,1228,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r4_20260915-190131.log
12,dramblast-p,15,5,1222,515915132,2147483648,0.24024170450866222,0,ok,dramblast-p_ht12_k15_r5_20260915-190131.log
12,dramblast-p,16,1,1219,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r1_20260915-190131.log
12,dramblast-p,16,2,1216,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r2_20260915-190131.log
12,dramblast-p,16,3,1227,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r3_20260915-190131.log
12,dramblast-p,16,4,1200,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r4_20260915-190131.log
12,dramblast-p,16,5,1223,766033017,2147483648,0.3567119208164513,0,ok,dramblast-p_ht12_k16_r5_20260915-190131.log
12,dramblast-p,17,1,1212,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r1_20260915-190131.log
12,dramblast-p,17,2,1213,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r2_20260915-190131.log
12,dramblast-p,17,3,1210,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r3_20260915-190131.log
12,dramblast-p,17,4,1199,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r4_20260915-190131.log
12,dramblast-p,17,5,1218,921085105,2147483648,0.4289136757142842,0,ok,dramblast-p_ht12_k17_r5_20260915-190131.log
12,dramblast-p,18,1,1197,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r1_20260915-190131.log
12,dramblast-p,18,2,1212,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r2_20260915-190131.log
12,dramblast-p,18,3,1212,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r3_20260915-190131.log
12,dramblast-p,18,4,1214,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r4_20260915-190131.log
12,dramblast-p,18,5,1217,1012177031,2147483648,0.4713316592387855,0,ok,dramblast-p_ht12_k18_r5_20260915-190131.log
12,dramblast-p,19,1,1208,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r1_20260915-190131.log
12,dramblast-p,19,2,1213,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r2_20260915-190131.log
12,dramblast-p,19,3,1204,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r3_20260915-190131.log
12,dramblast-p,19,4,1215,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r4_20260915-190131.log
12,dramblast-p,19,5,1205,1072562325,2147483648,0.4994507529772818,0,ok,dramblast-p_ht12_k19_r5_20260915-190131.log
12,dramblast-p,20,1,1197,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r1_20260915-190131.log
12,dramblast-p,20,2,1210,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r2_20260915-190131.log
12,dramblast-p,20,3,1206,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r3_20260915-190131.log
12,dramblast-p,20,4,1212,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r4_20260915-190131.log
12,dramblast-p,20,5,1216,1119887688,2147483648,0.5214883424341679,0,ok,dramblast-p_ht12_k20_r5_20260915-190131.log
12,dramblast-p,21,1,1205,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r1_20260915-190131.log
12,dramblast-p,21,2,1206,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r2_20260915-190131.log
12,dramblast-p,21,3,1211,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r3_20260915-190131.log
12,dramblast-p,21,4,1199,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r4_20260915-190131.log
12,dramblast-p,21,5,1209,1161736784,2147483648,0.540975846350193,0,ok,dramblast-p_ht12_k21_r5_20260915-190131.log
12,dramblast-p,22,1,1207,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r1_20260915-190131.log
12,dramblast-p,22,2,1207,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r2_20260915-190131.log
12,dramblast-p,22,3,1203,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r3_20260915-190131.log
12,dramblast-p,22,4,1207,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r4_20260915-190131.log
12,dramblast-p,22,5,1209,1201060325,2147483648,0.5592872970737517,0,ok,dramblast-p_ht12_k22_r5_20260915-190131.log
12,dramblast-p,23,1,1174,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r1_20260915-190131.log
12,dramblast-p,23,2,1210,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r2_20260915-190131.log
12,dramblast-p,23,3,1206,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r3_20260915-190131.log
12,dramblast-p,23,4,1203,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r4_20260915-190131.log
12,dramblast-p,23,5,1203,1239041403,2147483648,0.5769736147485673,0,ok,dramblast-p_ht12_k23_r5_20260915-190131.log
12,dramblast-p,24,1,1205,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r1_20260915-190131.log
12,dramblast-p,24,2,1200,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r2_20260915-190131.log
12,dramblast-p,24,3,1203,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r3_20260915-190131.log
12,dramblast-p,24,4,1202,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r4_20260915-190131.log
12,dramblast-p,24,5,1202,1276170020,2147483648,0.5942629743367434,0,ok,dramblast-p_ht12_k24_r5_20260915-190131.log
12,dramblast-p,25,1,1195,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r1_20260915-190131.log
12,dramblast-p,25,2,1189,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r2_20260915-190131.log
12,dramblast-p,25,3,1195,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r3_20260915-190131.log
12,dramblast-p,25,4,1187,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r4_20260915-190131.log
12,dramblast-p,25,5,1202,1312661553,2147483648,0.6112556685693562,0,ok,dramblast-p_ht12_k25_r5_20260915-190131.log
12,dramblast-p,26,1,1199,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r1_20260915-190131.log
12,dramblast-p,26,2,1192,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r2_20260915-190131.log
12,dramblast-p,26,3,1197,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r3_20260915-190131.log
12,dramblast-p,26,4,1203,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r4_20260915-190131.log
12,dramblast-p,26,5,1197,1348653266,2147483648,0.6280156159773469,0,ok,dramblast-p_ht12_k26_r5_20260915-190131.log
12,dramblast-p,27,1,1197,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r1_20260915-190131.log
12,dramblast-p,27,2,1188,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r2_20260915-190131.log
12,dramblast-p,27,3,1199,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r3_20260915-190131.log
12,dramblast-p,27,4,1161,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r4_20260915-190131.log
12,dramblast-p,27,5,1182,1384192355,2147483648,0.6445647939108312,0,ok,dramblast-p_ht12_k27_r5_20260915-190131.log
12,dramblast-p,28,1,1194,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r1_20260915-190131.log
12,dramblast-p,28,2,1192,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r2_20260915-190131.log
12,dramblast-p,28,3,1192,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r3_20260915-190131.log
12,dramblast-p,28,4,1191,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r4_20260915-190131.log
12,dramblast-p,28,5,1194,1419320396,2147483648,0.6609225627034903,0,ok,dramblast-p_ht12_k28_r5_20260915-190131.log
12,dramblast-p,29,1,1189,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r1_20260915-190131.log
12,dramblast-p,29,2,1191,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r2_20260915-190131.log
12,dramblast-p,29,3,1188,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r3_20260915-190131.log
12,dramblast-p,29,4,1194,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r4_20260915-190131.log
12,dramblast-p,29,5,1192,1454075972,2147483648,0.6771068889647722,0,ok,dramblast-p_ht12_k29_r5_20260915-190131.log
12,dramblast-p,30,1,1187,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r1_20260915-190131.log
12,dramblast-p,30,2,1181,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r2_20260915-190131.log
12,dramblast-p,30,3,1168,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r3_20260915-190131.log
12,dramblast-p,30,4,1174,1488477239,2147483648,0.6931262272410095,0,ok,dramblast-p_ht12_k30_r4_20260915-190131.log
